TrtID,TrtCode,Treatment,Site,Crop,MD,Rep,Trap,SiteID,Week,Count,Date,Days
4,D,StopNow,Kettleman,Alm,No,1,312,3,34,8,08/23/2017,9
4,D,StopNow,Kettleman,Alm,No,2,323,3,34,5,08/23/2017,9
4,D,StopNow,Kettleman,Alm,No,3,335,3,34,7,08/23/2017,9
4,D,StopNow,Kettleman,Alm,No,4,342,3,34,8,08/23/2017,9
4,D,StopNow,Kettleman,Alm,No,5,353,3,34,3,08/23/2017,9
4,D,StopNow,Kettleman,Alm,No,6,365,3,34,12,08/23/2017,9
4,D,StopNow,Kettleman,Alm,No,7,373,3,34,3,08/23/2017,9
4,D,StopNow,Kettleman,Alm,No,8,385,3,34,7,08/23/2017,9
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,34,21,08/23/2017,9
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,34,12,08/23/2017,9
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,34,2,08/23/2017,9
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,34,4,08/23/2017,9
5,E,StopNowCombo,Kettleman,Alm,No,5,352,3,34,27,08/23/2017,9
5,E,StopNowCombo,Kettleman,Alm,No,6,363,3,34,16,08/23/2017,9
5,E,StopNowCombo,Kettleman,Alm,No,7,374,3,34,24,08/23/2017,9
5,E,StopNowCombo,Kettleman,Alm,No,8,384,3,34,29,08/23/2017,9
1,A,NowBiolure,Kettleman,Pis,No,1,414,4,34,8,08/24/2017,7
1,A,NowBiolure,Kettleman,Pis,No,2,422,4,34,0,08/24/2017,7
1,A,NowBiolure,Kettleman,Pis,No,3,432,4,34,1,08/24/2017,7
1,A,NowBiolure,Kettleman,Pis,No,4,445,4,34,0,08/24/2017,7
1,A,NowBiolure,Kettleman,Pis,No,5,455,4,34,2,08/24/2017,7
1,A,NowBiolure,Kettleman,Pis,No,6,465,4,34,2,08/24/2017,7
1,A,NowBiolure,Kettleman,Pis,No,7,474,4,34,4,08/24/2017,7
1,A,NowBiolure,Kettleman,Pis,No,8,481,4,34,1,08/24/2017,7
2,B,Ppo,Kettleman,Pis,No,1,413,4,34,20,08/24/2017,7
2,B,Ppo,Kettleman,Pis,No,2,423,4,34,26,08/24/2017,7
2,B,Ppo,Kettleman,Pis,No,3,431,4,34,12,08/24/2017,7
2,B,Ppo,Kettleman,Pis,No,4,443,4,34,19,08/24/2017,7
2,B,Ppo,Kettleman,Pis,No,5,452,4,34,16,08/24/2017,7
2,B,Ppo,Kettleman,Pis,No,6,464,4,34,18,08/24/2017,7
2,B,Ppo,Kettleman,Pis,No,7,475,4,34,17,08/24/2017,7
2,B,Ppo,Kettleman,Pis,No,8,482,4,34,12,08/24/2017,7
3,C,PpoCombo,Kettleman,Pis,No,1,411,4,34,28,08/24/2017,7
3,C,PpoCombo,Kettleman,Pis,No,2,424,4,34,29,08/24/2017,7
3,C,PpoCombo,Kettleman,Pis,No,3,433,4,34,23,08/24/2017,7
3,C,PpoCombo,Kettleman,Pis,No,4,442,4,34,24,08/24/2017,7
3,C,PpoCombo,Kettleman,Pis,No,5,454,4,34,32,08/24/2017,7
3,C,PpoCombo,Kettleman,Pis,No,6,463,4,34,28,08/24/2017,7
3,C,PpoCombo,Kettleman,Pis,No,7,472,4,34,16,08/24/2017,7
3,C,PpoCombo,Kettleman,Pis,No,8,483,4,34,27,08/24/2017,7
4,D,StopNow,Kettleman,Pis,No,1,415,4,34,5,08/24/2017,7
4,D,StopNow,Kettleman,Pis,No,2,421,4,34,6,08/24/2017,7
4,D,StopNow,Kettleman,Pis,No,3,434,4,34,5,08/24/2017,7
4,D,StopNow,Kettleman,Pis,No,4,444,4,34,12,08/24/2017,7
4,D,StopNow,Kettleman,Pis,No,5,451,4,34,8,08/24/2017,7
4,D,StopNow,Kettleman,Pis,No,6,462,4,34,6,08/24/2017,7
4,D,StopNow,Kettleman,Pis,No,7,471,4,34,2,08/24/2017,7
4,D,StopNow,Kettleman,Pis,No,8,484,4,34,5,08/24/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,1,412,4,34,27,08/24/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,2,425,4,34,4,08/24/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,3,435,4,34,15,08/24/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,4,441,4,34,8,08/24/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,5,453,4,34,2,08/24/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,6,461,4,34,14,08/24/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,7,473,4,34,10,08/24/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,8,485,4,34,8,08/24/2017,7
1,A,NowBiolure,VistaVerde,Alm,Yes,1,115,1,34,,,
1,A,NowBiolure,VistaVerde,Alm,Yes,2,121,1,34,,,
1,A,NowBiolure,VistaVerde,Alm,Yes,3,131,1,34,,,
1,A,NowBiolure,VistaVerde,Alm,Yes,4,145,1,34,,,
1,A,NowBiolure,VistaVerde,Alm,Yes,5,151,1,34,,,
1,A,NowBiolure,VistaVerde,Alm,Yes,6,163,1,34,,,
1,A,NowBiolure,VistaVerde,Alm,Yes,7,175,1,34,,,
1,A,NowBiolure,VistaVerde,Alm,Yes,8,181,1,34,,,
2,B,Ppo,VistaVerde,Alm,Yes,1,114,1,34,,,
2,B,Ppo,VistaVerde,Alm,Yes,2,125,1,34,,,
2,B,Ppo,VistaVerde,Alm,Yes,3,135,1,34,,,
2,B,Ppo,VistaVerde,Alm,Yes,4,143,1,34,,,
2,B,Ppo,VistaVerde,Alm,Yes,5,155,1,34,,,
2,B,Ppo,VistaVerde,Alm,Yes,6,162,1,34,,,
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,34,,,
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,34,,,
3,C,PpoCombo,VistaVerde,Alm,Yes,1,111,1,34,,,
3,C,PpoCombo,VistaVerde,Alm,Yes,2,124,1,34,,,
3,C,PpoCombo,VistaVerde,Alm,Yes,3,133,1,34,,,
3,C,PpoCombo,VistaVerde,Alm,Yes,4,142,1,34,,,
3,C,PpoCombo,VistaVerde,Alm,Yes,5,152,1,34,,,
3,C,PpoCombo,VistaVerde,Alm,Yes,6,164,1,34,,,
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,34,,,
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,34,,,
4,D,StopNow,VistaVerde,Alm,Yes,1,112,1,34,,,
4,D,StopNow,VistaVerde,Alm,Yes,2,123,1,34,,,
4,D,StopNow,VistaVerde,Alm,Yes,3,132,1,34,,,
4,D,StopNow,VistaVerde,Alm,Yes,4,141,1,34,,,
4,D,StopNow,VistaVerde,Alm,Yes,5,154,1,34,,,
4,D,StopNow,VistaVerde,Alm,Yes,6,165,1,34,,,
4,D,StopNow,VistaVerde,Alm,Yes,7,171,1,34,,,
4,D,StopNow,VistaVerde,Alm,Yes,8,185,1,34,,,
5,E,StopNowCombo,VistaVerde,Alm,Yes,1,113,1,34,,,
5,E,StopNowCombo,VistaVerde,Alm,Yes,2,122,1,34,,,
5,E,StopNowCombo,VistaVerde,Alm,Yes,3,134,1,34,,,
5,E,StopNowCombo,VistaVerde,Alm,Yes,4,144,1,34,,,
5,E,StopNowCombo,VistaVerde,Alm,Yes,5,153,1,34,,,
5,E,StopNowCombo,VistaVerde,Alm,Yes,6,161,1,34,,,
5,E,StopNowCombo,VistaVerde,Alm,Yes,7,172,1,34,,,
5,E,StopNowCombo,VistaVerde,Alm,Yes,8,184,1,34,,,
1,A,NowBiolure,VistaVerde,Pis,Yes,1,214,2,34,,,
1,A,NowBiolure,VistaVerde,Pis,Yes,2,221,2,34,,,
1,A,NowBiolure,VistaVerde,Pis,Yes,3,233,2,34,,,
1,A,NowBiolure,VistaVerde,Pis,Yes,4,245,2,34,,,
1,A,NowBiolure,VistaVerde,Pis,Yes,5,255,2,34,,,
1,A,NowBiolure,VistaVerde,Pis,Yes,6,265,2,34,,,
1,A,NowBiolure,VistaVerde,Pis,Yes,7,273,2,34,,,
1,A,NowBiolure,VistaVerde,Pis,Yes,8,285,2,34,,,
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,34,,,
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,34,,,
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,34,,,
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,34,,,
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,34,,,
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,34,,,
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,34,,,
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,34,,,
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,34,,,
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,34,,,
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,34,,,
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,34,,,
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,34,,,
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,34,,,
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,34,,,
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,34,,,
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,34,,,
4,D,StopNow,VistaVerde,Pis,Yes,2,223,2,34,,,
4,D,StopNow,VistaVerde,Pis,Yes,3,234,2,34,,,
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,34,,,
4,D,StopNow,VistaVerde,Pis,Yes,5,251,2,34,,,
4,D,StopNow,VistaVerde,Pis,Yes,6,262,2,34,,,
4,D,StopNow,VistaVerde,Pis,Yes,7,274,2,34,,,
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,34,,,
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,34,,,
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,34,,,
5,E,StopNowCombo,VistaVerde,Pis,Yes,3,235,2,34,,,
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,34,,,
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,34,,,
5,E,StopNowCombo,VistaVerde,Pis,Yes,6,261,2,34,,,
5,E,StopNowCombo,VistaVerde,Pis,Yes,7,275,2,34,,,
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,34,,,
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,35,7,08/30/2017,7
1,A,NowBiolure,Kettleman,Alm,No,2,324,3,35,0,08/30/2017,7
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,35,3,08/30/2017,7
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,35,3,08/30/2017,7
1,A,NowBiolure,Kettleman,Alm,No,5,355,3,35,1,08/30/2017,7
1,A,NowBiolure,Kettleman,Alm,No,6,361,3,35,2,08/30/2017,7
1,A,NowBiolure,Kettleman,Alm,No,7,371,3,35,7,08/30/2017,7
1,A,NowBiolure,Kettleman,Alm,No,8,381,3,35,7,08/30/2017,7
2,B,Ppo,Kettleman,Alm,No,1,315,3,35,17,08/30/2017,7
2,B,Ppo,Kettleman,Alm,No,2,322,3,35,18,08/30/2017,7
2,B,Ppo,Kettleman,Alm,No,3,333,3,35,4,08/30/2017,7
2,B,Ppo,Kettleman,Alm,No,4,345,3,35,17,08/30/2017,7
2,B,Ppo,Kettleman,Alm,No,5,351,3,35,20,08/30/2017,7
2,B,Ppo,Kettleman,Alm,No,6,362,3,35,17,08/30/2017,7
2,B,Ppo,Kettleman,Alm,No,7,375,3,35,18,08/30/2017,7
2,B,Ppo,Kettleman,Alm,No,8,382,3,35,15,08/30/2017,7
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,35,46,08/30/2017,7
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,35,14,08/30/2017,7
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,35,12,08/30/2017,7
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,35,18,08/30/2017,7
3,C,PpoCombo,Kettleman,Alm,No,5,354,3,35,42,08/30/2017,7
3,C,PpoCombo,Kettleman,Alm,No,6,364,3,35,22,08/30/2017,7
3,C,PpoCombo,Kettleman,Alm,No,7,372,3,35,15,08/30/2017,7
3,C,PpoCombo,Kettleman,Alm,No,8,383,3,35,38,08/30/2017,7
4,D,StopNow,Kettleman,Alm,No,1,312,3,35,7,08/30/2017,7
4,D,StopNow,Kettleman,Alm,No,2,323,3,35,2,08/30/2017,7
4,D,StopNow,Kettleman,Alm,No,3,335,3,35,5,08/30/2017,7
4,D,StopNow,Kettleman,Alm,No,4,342,3,35,3,08/30/2017,7
4,D,StopNow,Kettleman,Alm,No,5,353,3,35,,08/30/2017,7
4,D,StopNow,Kettleman,Alm,No,6,365,3,35,3,08/30/2017,7
4,D,StopNow,Kettleman,Alm,No,7,373,3,35,5,08/30/2017,7
4,D,StopNow,Kettleman,Alm,No,8,385,3,35,6,08/30/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,35,19,08/30/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,35,,08/30/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,35,9,08/30/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,35,9,08/30/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,5,352,3,35,18,08/30/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,6,363,3,35,5,08/30/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,7,374,3,35,4,08/30/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,8,384,3,35,19,08/30/2017,7
1,A,NowBiolure,Kettleman,Pis,No,1,414,4,35,16,08/29/2017,5
1,A,NowBiolure,Kettleman,Pis,No,2,422,4,35,6,08/29/2017,5
1,A,NowBiolure,Kettleman,Pis,No,3,432,4,35,7,08/29/2017,5
1,A,NowBiolure,Kettleman,Pis,No,4,445,4,35,1,08/29/2017,5
1,A,NowBiolure,Kettleman,Pis,No,5,455,4,35,4,08/29/2017,5
1,A,NowBiolure,Kettleman,Pis,No,6,465,4,35,2,08/29/2017,5
1,A,NowBiolure,Kettleman,Pis,No,7,474,4,35,15,08/29/2017,5
1,A,NowBiolure,Kettleman,Pis,No,8,481,4,35,19,08/29/2017,5
2,B,Ppo,Kettleman,Pis,No,1,413,4,35,8,08/29/2017,5
2,B,Ppo,Kettleman,Pis,No,2,423,4,35,10,08/29/2017,5
2,B,Ppo,Kettleman,Pis,No,3,431,4,35,13,08/29/2017,5
2,B,Ppo,Kettleman,Pis,No,4,443,4,35,9,08/29/2017,5
2,B,Ppo,Kettleman,Pis,No,5,452,4,35,14,08/29/2017,5
2,B,Ppo,Kettleman,Pis,No,6,464,4,35,12,08/29/2017,5
2,B,Ppo,Kettleman,Pis,No,7,475,4,35,18,08/29/2017,5
2,B,Ppo,Kettleman,Pis,No,8,482,4,35,7,08/29/2017,5
3,C,PpoCombo,Kettleman,Pis,No,1,411,4,35,18,08/29/2017,5
3,C,PpoCombo,Kettleman,Pis,No,2,424,4,35,28,08/29/2017,5
3,C,PpoCombo,Kettleman,Pis,No,3,433,4,35,14,08/29/2017,5
3,C,PpoCombo,Kettleman,Pis,No,4,442,4,35,24,08/29/2017,5
3,C,PpoCombo,Kettleman,Pis,No,5,454,4,35,25,08/29/2017,5
3,C,PpoCombo,Kettleman,Pis,No,6,463,4,35,28,08/29/2017,5
3,C,PpoCombo,Kettleman,Pis,No,7,472,4,35,23,08/29/2017,5
3,C,PpoCombo,Kettleman,Pis,No,8,483,4,35,27,08/29/2017,5
4,D,StopNow,Kettleman,Pis,No,1,415,4,35,4,08/29/2017,5
4,D,StopNow,Kettleman,Pis,No,2,421,4,35,6,08/29/2017,5
4,D,StopNow,Kettleman,Pis,No,3,434,4,35,3,08/29/2017,5
4,D,StopNow,Kettleman,Pis,No,4,444,4,35,5,08/29/2017,5
4,D,StopNow,Kettleman,Pis,No,5,451,4,35,1,08/29/2017,5
4,D,StopNow,Kettleman,Pis,No,6,462,4,35,0,08/29/2017,5
4,D,StopNow,Kettleman,Pis,No,7,471,4,35,2,08/29/2017,5
4,D,StopNow,Kettleman,Pis,No,8,484,4,35,8,08/29/2017,5
5,E,StopNowCombo,Kettleman,Pis,No,1,412,4,35,17,08/29/2017,5
5,E,StopNowCombo,Kettleman,Pis,No,2,425,4,35,17,08/29/2017,5
5,E,StopNowCombo,Kettleman,Pis,No,3,435,4,35,9,08/29/2017,5
5,E,StopNowCombo,Kettleman,Pis,No,4,441,4,35,18,08/29/2017,5
5,E,StopNowCombo,Kettleman,Pis,No,5,453,4,35,6,08/29/2017,5
5,E,StopNowCombo,Kettleman,Pis,No,6,461,4,35,20,08/29/2017,5
5,E,StopNowCombo,Kettleman,Pis,No,7,473,4,35,19,08/29/2017,5
5,E,StopNowCombo,Kettleman,Pis,No,8,485,4,35,17,08/29/2017,5
1,A,NowBiolure,VistaVerde,Alm,Yes,1,115,1,35,0,08/28/2017,13
1,A,NowBiolure,VistaVerde,Alm,Yes,2,121,1,35,0,08/28/2017,13
1,A,NowBiolure,VistaVerde,Alm,Yes,3,131,1,35,0,08/28/2017,13
1,A,NowBiolure,VistaVerde,Alm,Yes,4,145,1,35,0,08/28/2017,13
1,A,NowBiolure,VistaVerde,Alm,Yes,5,151,1,35,0,08/28/2017,13
1,A,NowBiolure,VistaVerde,Alm,Yes,6,163,1,35,0,08/28/2017,13
1,A,NowBiolure,VistaVerde,Alm,Yes,7,175,1,35,1,08/28/2017,13
1,A,NowBiolure,VistaVerde,Alm,Yes,8,181,1,35,0,08/28/2017,13
2,B,Ppo,VistaVerde,Alm,Yes,1,114,1,35,2,08/28/2017,13
2,B,Ppo,VistaVerde,Alm,Yes,2,125,1,35,4,08/28/2017,13
2,B,Ppo,VistaVerde,Alm,Yes,3,135,1,35,,08/28/2017,13
2,B,Ppo,VistaVerde,Alm,Yes,4,143,1,35,8,08/28/2017,13
2,B,Ppo,VistaVerde,Alm,Yes,5,155,1,35,4,08/28/2017,13
2,B,Ppo,VistaVerde,Alm,Yes,6,162,1,35,,08/28/2017,13
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,35,2,08/28/2017,13
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,35,6,08/28/2017,13
3,C,PpoCombo,VistaVerde,Alm,Yes,1,111,1,35,18,08/28/2017,13
3,C,PpoCombo,VistaVerde,Alm,Yes,2,124,1,35,20,08/28/2017,13
3,C,PpoCombo,VistaVerde,Alm,Yes,3,133,1,35,13,08/28/2017,13
3,C,PpoCombo,VistaVerde,Alm,Yes,4,142,1,35,18,08/28/2017,13
3,C,PpoCombo,VistaVerde,Alm,Yes,5,152,1,35,11,08/28/2017,13
3,C,PpoCombo,VistaVerde,Alm,Yes,6,164,1,35,18,08/28/2017,13
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,35,12,08/28/2017,13
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,35,17,08/28/2017,13
4,D,StopNow,VistaVerde,Alm,Yes,1,112,1,35,1,08/28/2017,13
4,D,StopNow,VistaVerde,Alm,Yes,2,123,1,35,1,08/28/2017,13
4,D,StopNow,VistaVerde,Alm,Yes,3,132,1,35,0,08/28/2017,13
4,D,StopNow,VistaVerde,Alm,Yes,4,141,1,35,,08/28/2017,13
4,D,StopNow,VistaVerde,Alm,Yes,5,154,1,35,0,08/28/2017,13
4,D,StopNow,VistaVerde,Alm,Yes,6,165,1,35,0,08/28/2017,13
4,D,StopNow,VistaVerde,Alm,Yes,7,171,1,35,0,08/28/2017,13
4,D,StopNow,VistaVerde,Alm,Yes,8,185,1,35,1,08/28/2017,13
5,E,StopNowCombo,VistaVerde,Alm,Yes,1,113,1,35,0,08/28/2017,13
5,E,StopNowCombo,VistaVerde,Alm,Yes,2,122,1,35,1,08/28/2017,13
5,E,StopNowCombo,VistaVerde,Alm,Yes,3,134,1,35,2,08/28/2017,13
5,E,StopNowCombo,VistaVerde,Alm,Yes,4,144,1,35,1,08/28/2017,13
5,E,StopNowCombo,VistaVerde,Alm,Yes,5,153,1,35,1,08/28/2017,13
5,E,StopNowCombo,VistaVerde,Alm,Yes,6,161,1,35,,08/28/2017,13
5,E,StopNowCombo,VistaVerde,Alm,Yes,7,172,1,35,2,08/28/2017,13
5,E,StopNowCombo,VistaVerde,Alm,Yes,8,184,1,35,1,08/28/2017,13
1,A,NowBiolure,VistaVerde,Pis,Yes,1,214,2,35,0,08/28/2017,13
1,A,NowBiolure,VistaVerde,Pis,Yes,2,221,2,35,0,08/28/2017,13
1,A,NowBiolure,VistaVerde,Pis,Yes,3,233,2,35,1,08/28/2017,13
1,A,NowBiolure,VistaVerde,Pis,Yes,4,245,2,35,0,08/28/2017,13
1,A,NowBiolure,VistaVerde,Pis,Yes,5,255,2,35,3,08/28/2017,13
1,A,NowBiolure,VistaVerde,Pis,Yes,6,265,2,35,1,08/28/2017,13
1,A,NowBiolure,VistaVerde,Pis,Yes,7,273,2,35,0,08/28/2017,13
1,A,NowBiolure,VistaVerde,Pis,Yes,8,285,2,35,1,08/28/2017,13
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,35,29,08/28/2017,13
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,35,69,08/28/2017,13
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,35,26,08/28/2017,13
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,35,22,08/28/2017,13
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,35,31,08/28/2017,13
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,35,27,08/28/2017,13
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,35,28,08/28/2017,13
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,35,56,08/28/2017,13
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,35,81,08/28/2017,13
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,35,76,08/28/2017,13
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,35,48,08/28/2017,13
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,35,36,08/28/2017,13
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,35,43,08/28/2017,13
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,35,62,08/28/2017,13
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,35,57,08/28/2017,13
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,35,45,08/28/2017,13
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,35,6,08/28/2017,13
4,D,StopNow,VistaVerde,Pis,Yes,2,223,2,35,18,08/28/2017,13
4,D,StopNow,VistaVerde,Pis,Yes,3,234,2,35,3,08/28/2017,13
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,35,4,08/28/2017,13
4,D,StopNow,VistaVerde,Pis,Yes,5,251,2,35,0,08/28/2017,13
4,D,StopNow,VistaVerde,Pis,Yes,6,262,2,35,8,08/28/2017,13
4,D,StopNow,VistaVerde,Pis,Yes,7,274,2,35,2,08/28/2017,13
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,35,2,08/28/2017,13
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,35,19,08/28/2017,13
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,35,20,08/28/2017,13
5,E,StopNowCombo,VistaVerde,Pis,Yes,3,235,2,35,8,08/28/2017,13
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,35,6,08/28/2017,13
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,35,9,08/28/2017,13
5,E,StopNowCombo,VistaVerde,Pis,Yes,6,261,2,35,10,08/28/2017,13
5,E,StopNowCombo,VistaVerde,Pis,Yes,7,275,2,35,9,08/28/2017,13
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,35,9,08/28/2017,13
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,36,3,09/06/2017,7
1,A,NowBiolure,Kettleman,Alm,No,2,324,3,36,0,09/06/2017,7
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,36,5,09/06/2017,7
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,36,2,09/06/2017,7
1,A,NowBiolure,Kettleman,Alm,No,5,355,3,36,17,09/06/2017,7
1,A,NowBiolure,Kettleman,Alm,No,6,361,3,36,2,09/06/2017,7
1,A,NowBiolure,Kettleman,Alm,No,7,371,3,36,1,09/06/2017,7
1,A,NowBiolure,Kettleman,Alm,No,8,381,3,36,6,09/06/2017,7
2,B,Ppo,Kettleman,Alm,No,1,315,3,36,6,09/06/2017,7
2,B,Ppo,Kettleman,Alm,No,2,322,3,36,4,09/06/2017,7
2,B,Ppo,Kettleman,Alm,No,3,333,3,36,6,09/06/2017,7
2,B,Ppo,Kettleman,Alm,No,4,345,3,36,4,09/06/2017,7
2,B,Ppo,Kettleman,Alm,No,5,351,3,36,4,09/06/2017,7
2,B,Ppo,Kettleman,Alm,No,6,362,3,36,7,09/06/2017,7
2,B,Ppo,Kettleman,Alm,No,7,375,3,36,1,09/06/2017,7
2,B,Ppo,Kettleman,Alm,No,8,382,3,36,16,09/06/2017,7
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,36,19,09/06/2017,7
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,36,10,09/06/2017,7
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,36,12,09/06/2017,7
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,36,6,09/06/2017,7
3,C,PpoCombo,Kettleman,Alm,No,5,354,3,36,13,09/06/2017,7
3,C,PpoCombo,Kettleman,Alm,No,6,364,3,36,22,09/06/2017,7
3,C,PpoCombo,Kettleman,Alm,No,7,372,3,36,18,09/06/2017,7
3,C,PpoCombo,Kettleman,Alm,No,8,383,3,36,1,09/06/2017,7
4,D,StopNow,Kettleman,Alm,No,1,312,3,36,1,09/06/2017,7
4,D,StopNow,Kettleman,Alm,No,2,323,3,36,5,09/06/2017,7
4,D,StopNow,Kettleman,Alm,No,3,335,3,36,4,09/06/2017,7
4,D,StopNow,Kettleman,Alm,No,4,342,3,36,10,09/06/2017,7
4,D,StopNow,Kettleman,Alm,No,5,353,3,36,0,09/06/2017,7
4,D,StopNow,Kettleman,Alm,No,6,365,3,36,3,09/06/2017,7
4,D,StopNow,Kettleman,Alm,No,7,373,3,36,10,09/06/2017,7
4,D,StopNow,Kettleman,Alm,No,8,385,3,36,10,09/06/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,36,13,09/06/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,36,,09/06/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,36,6,09/06/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,36,3,09/06/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,5,352,3,36,17,09/06/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,6,363,3,36,17,09/06/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,7,374,3,36,8,09/06/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,8,384,3,36,16,09/06/2017,7
1,A,NowBiolure,Kettleman,Pis,No,1,414,4,36,18,09/06/2017,8
1,A,NowBiolure,Kettleman,Pis,No,2,422,4,36,11,09/06/2017,8
1,A,NowBiolure,Kettleman,Pis,No,3,432,4,36,21,09/06/2017,8
1,A,NowBiolure,Kettleman,Pis,No,4,445,4,36,28,09/06/2017,8
